keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Open_Time,Page_URL,Google_id,Place_id,Additional_info,Latitude,Longitude,Category,Main_image,Image_1,Image_2,Image_3,Description,Price_Range,Current_Status,Plus_code_URL,Plus_code,Delivery,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday,Popular_times_Monday,Popular_times_Tuesday,Popular_times_Wednesday,Popular_times_Thursday,Popular_times_Friday,Popular_times_Saturday,Popular_times_Sunday
Fakultas di Malang,University of Gajayana Malang,329,4.5,"Jl. Mertojoyo Blk. L, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",ID,Malang City,East Java,http://www.unigamalang.ac.id/,+62 341 562411,"Thursday 7:30 AM–5 PM  2024-10-17
Friday 7:30 AM–5 PM  2024-10-18
Saturday 7:30 AM–5 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–5 PM  2024-10-21
Tuesday 7:30 AM–5 PM  2024-10-22
Wednesday 7:30 AM–5 PM  2024-10-23
 ",https://www.google.com/maps/place/University+of+Gajayana+Malang/data=!4m5!3m4!1s0x2dd6281bf5024dbb:0x7c59f80869f3bbea!8m2!3d-7.9406077!4d112.6025423?authuser=0&hl=en&rclk=1,0x2dd6281bf5024dbb:0x7c59f80869f3bbea,ChIJu00C9Rso1i0R6rvzaQj4WXw,,-7.9406077,112.6025423,Universitas Swasta,https://lh5.googleusercontent.com/p/AF1QipNN06YfbZKv1SC-tVGizR-MAioGgDLxq0li__aJ=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMnPFaDW7BohZwv-v80eRytoE76p6ANL-SYYwJU=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNMPm27Z7Kt28vz_TfXayMiw-eZGVw0u3C0IhK0=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM8RQ7UjZz214vPMZlv7VxwARZxMi0LilIZkawX=w1024-h960-p-k-no,null,None,,"https://plus.codes/3J53+Q2 Merjosari, Malang City, East Java, Indonesia","3J53+Q2 Merjosari, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday 7:30 AM–5 PM  2024-10-21,Tuesday 7:30 AM–5 PM  2024-10-22,Wednesday 7:30 AM–5 PM  2024-10-23,Thursday 7:30 AM–5 PM  2024-10-17,Friday 7:30 AM–5 PM  2024-10-18,Saturday 7:30 AM–5 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,STMIK PPKIA Pradnya Paramita,118,4.7,"Jl. Laksda Adi Sucipto No.249a, Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",ID,Malang City,East Java,http://stimata.ac.id/,+62 341 412699,"Thursday 8 AM–4 PM  2024-10-17
Friday 8 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–4 PM  2024-10-21
Tuesday 8 AM–4 PM  2024-10-22
Wednesday 8 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/STMIK+PPKIA+Pradnya+Paramita/data=!4m5!3m4!1s0x2dd629bc05c97bc7:0x2cc8f9e59123671c!8m2!3d-7.9454035!4d112.6527841?authuser=0&hl=en&rclk=1,0x2dd629bc05c97bc7:0x2cc8f9e59123671c,ChIJx3vJBbwp1i0RHGcjkeX5yCw,,-7.9454035,112.6527841,Universitas,https://lh5.googleusercontent.com/p/AF1QipNnoJwIg5lT_iD2uW_sAPu-zP1NI3s8-ndm2zpW=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNT6sEw86m5UK-jFTVmgcPPrb5uAj5QlRyX72CX=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNFhp1p3olEueWNCuBFtlEpTUg1xJWZfyu0dhub=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipODeVeFBH7MgbTTnutNoXWKg4Bu9FmWcYdcOL6V=w1024-h960-p-k-no,null,None,,"https://plus.codes/3M33+R4 Pandanwangi, Malang City, East Java, Indonesia","3M33+R4 Pandanwangi, Malang City, East Java, Indonesia",null,Monday 8 AM–4 PM  2024-10-21,Tuesday 8 AM–4 PM  2024-10-22,Wednesday 8 AM–4 PM  2024-10-23,Thursday 8 AM–4 PM  2024-10-17,Friday 8 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Institut Keguruan Ilmu Pendidikan / IKIP Budi Utomo Malang Kampus C,133,4.6,"Jl. Citandui No.46, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",ID,Malang City,East Java,null,+62 341 495222,"Thursday 6:30 AM–7 PM  2024-10-17
Friday 6:30 AM–7 PM  2024-10-18
Saturday 6:30 AM–7 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 6:30 AM–7 PM  2024-10-21
Tuesday 6:30 AM–7 PM  2024-10-22
Wednesday 6:30 AM–7 PM  2024-10-23
 ",https://www.google.com/maps/place/Institut+Keguruan+Ilmu+Pendidikan+/+IKIP+Budi+Utomo+Malang+Kampus+C/data=!4m5!3m4!1s0x2dd629ca3b259e15:0x728d38bdeb85d840!8m2!3d-7.9563358!4d112.6415618?authuser=0&hl=en&rclk=1,0x2dd629ca3b259e15:0x728d38bdeb85d840,ChIJFZ4lO8op1i0RQNiF6704jXI,,-7.9563358,112.6415618,Perguruan Tinggi,https://lh5.googleusercontent.com/p/AF1QipO11VydupfbnwPkvxJeVEM5C9qKEq3-Is202NUa=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOlphCOIkm2cCJM_Ok94m_nmFTdk3TR6ED24LKa=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/FBIT-fVCfQm3n32krSXOpQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOM6rFtsTkDITaJbqAcjbIOorqk5wUBm2WKIaw8=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JVR+FJ Purwantoro, Malang City, East Java, Indonesia","2JVR+FJ Purwantoro, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday 6:30 AM–7 PM  2024-10-21,Tuesday 6:30 AM–7 PM  2024-10-22,Wednesday 6:30 AM–7 PM  2024-10-23,Thursday 6:30 AM–7 PM  2024-10-17,Friday 6:30 AM–7 PM  2024-10-18,Saturday 6:30 AM–7 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,FAKULTAS PSIKOLOGI UNIVERSITAS MERDEKA MALANG,21,4.8,"Jl. Terusan Dieng No.62-64, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia",ID,Malang City,East Java,http://psikologi.unmer.ac.id/,+62 341 568395 ext. 821,"Thursday 7:30 AM–2:30 PM  2024-10-17
Friday 7:30 AM–2:30 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–2:30 PM  2024-10-21
Tuesday 7:30 AM–2:30 PM  2024-10-22
Wednesday 7:30 AM–2:30 PM  2024-10-23
 ",https://www.google.com/maps/place/FAKULTAS+PSIKOLOGI+UNIVERSITAS+MERDEKA+MALANG/data=!4m5!3m4!1s0x2e78829ab141cdb3:0xf86196658dea446f!8m2!3d-7.9739785!4d112.6087221?authuser=0&hl=en&rclk=1,0x2e78829ab141cdb3:0xf86196658dea446f,ChIJs81BsZqCeC4Rb0TqjWWWYfg,,-7.9739785,112.6087221,Universitas,https://lh5.googleusercontent.com/p/AF1QipPIogeCuBHR9izW2un6mGjhD0N3NSsuYkw34q8P=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipOc9IzfFIkIJ0lBbRHoeviyUzYskTuQV7vKymdB=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOhs_65V98LcIXL7rz0oQ-XTXXLiuaRVlcuIYwV=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/CpcRz_81DmFloHkXAz_I_A=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JG5+CF Pisang Candi, Malang City, East Java, Indonesia","2JG5+CF Pisang Candi, Malang City, East Java, Indonesia",null,Monday 7:30 AM–2:30 PM  2024-10-21,Tuesday 7:30 AM–2:30 PM  2024-10-22,Wednesday 7:30 AM–2:30 PM  2024-10-23,Thursday 7:30 AM–2:30 PM  2024-10-17,Friday 7:30 AM–2:30 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Kampus di Malang,Widya Sasana School of Philosophy,77,4.9,"Jl. Terusan Rajabasa No.2, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia",ID,Malang City,East Java,http://www.stfwidyasasana.ac.id/,+62 341 552120,"Thursday Open 24 hours  2024-10-17
Friday Open 24 hours  2024-10-18
Saturday Open 24 hours  2024-10-19
Sunday Open 24 hours  2024-10-20
Monday Open 24 hours  2024-10-21
Tuesday Open 24 hours  2024-10-22
Wednesday Open 24 hours  2024-10-23
 ",https://www.google.com/maps/place/Widya+Sasana+School+of+Philosophy/data=!4m5!3m4!1s0x2e788286003189e5:0x8370ff3bbb144699!8m2!3d-7.9679365!4d112.6079843?authuser=0&hl=en&rclk=1,0x2e788286003189e5:0x8370ff3bbb144699,ChIJ5YkxAIaCeC4RmUYUuzv_cIM,,-7.9679365,112.6079843,Universitas,https://lh5.googleusercontent.com/p/AF1QipMkWDz3CkdZjwUIIWg1Beemso-f6jK15Eg5hxe5=w408-h725-k-no,https://lh5.googleusercontent.com/p/AF1QipOtbRj2eGcXxUQJe5RDvpv0Elk13ta5k2kxL5r9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/n7ROGd4hhA2281Z0LOb6mA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNGWiqkpKwHkA8uPFkvhFtGmnBOjIGllMPi48MB=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JJ5+R5 Pisang Candi, Malang City, East Java, Indonesia","2JJ5+R5 Pisang Candi, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday Open 24 hours  2024-10-21,Tuesday Open 24 hours  2024-10-22,Wednesday Open 24 hours  2024-10-23,Thursday Open 24 hours  2024-10-17,Friday Open 24 hours  2024-10-18,Saturday Open 24 hours  2024-10-19,Sunday Open 24 hours  2024-10-20,,,,,,,
Fakultas di Malang,Fakultas Syariah,42,4.7,"Jl. Sunan Kalijaga No.15, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65149, Indonesia",ID,Malang City,East Java,http://syariah.uin-malang.ac.id/,+62 812-2244-5025,"Thursday 8 AM–4 PM  2024-10-17
Friday 8 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–4 PM  2024-10-21
Tuesday 8 AM–4 PM  2024-10-22
Wednesday 8 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Fakultas+Syariah/data=!4m5!3m4!1s0x2e78826ffc2cb0db:0xb2ad92be322d5478!8m2!3d-7.9516823!4d112.6070412?authuser=0&hl=en&rclk=1,0x2e78826ffc2cb0db:0xb2ad92be322d5478,ChIJ27As_G-CeC4ReFQtMr6SrbI,,-7.9516823,112.6070412,Fakultas Hukum,https://lh5.googleusercontent.com/p/AF1QipMn4wx_tTgMjtK96Dpa4Ekq3md_V24l0PIvniTn=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipOOpwBA-aZ7TYFB5K0mndl2m6H5xmhkFV7g9ASa=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/i5a8v-85eDiXzvDO-MVD2w=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOEMCg02G16yFl4UdUsLuqid9EE_YGTD3ASDBIX=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JX4+8R Dinoyo, Malang City, East Java, Indonesia","2JX4+8R Dinoyo, Malang City, East Java, Indonesia",null,Monday 8 AM–4 PM  2024-10-21,Tuesday 8 AM–4 PM  2024-10-22,Wednesday 8 AM–4 PM  2024-10-23,Thursday 8 AM–4 PM  2024-10-17,Friday 8 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,STT STIKMA Internasional,71,4.7,"Jl. Tumenggung Suryo No.37, Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur 65123, Indonesia",ID,Malang City,East Java,http://www.stikma.ac.id/,+62 341 4387813,"Thursday 8 AM–3 PM  2024-10-17
Friday 8 AM–3 PM  2024-10-18
Saturday 8 AM–3 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–3 PM  2024-10-21
Tuesday 8 AM–3 PM  2024-10-22
Wednesday 8 AM–3 PM  2024-10-23
 ",https://www.google.com/maps/place/STT+STIKMA+Internasional/data=!4m5!3m4!1s0x2dd61f390c45681b:0xa744d834693a1557!8m2!3d-7.9633151!4d112.6403766?authuser=0&hl=en&rclk=1,0x2dd61f390c45681b:0xa744d834693a1557,ChIJG2hFDDkf1i0RVxU6aTTYRKc,,-7.9633151,112.6403766,Perguruan Tinggi,https://lh5.googleusercontent.com/p/AF1QipOC1OzpryH4yqavDRU2afxkVxOcO2YkSS8m8pMg=w408-h357-k-no,https://lh5.googleusercontent.com/p/AF1QipOC1OzpryH4yqavDRU2afxkVxOcO2YkSS8m8pMg=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/1rtWPbDRFHdKm0S1fGpFhA=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/2JPR+M5 Bunulrejo, Malang City, East Java, Indonesia","2JPR+M5 Bunulrejo, Malang City, East Java, Indonesia",null,Monday 8 AM–3 PM  2024-10-21,Tuesday 8 AM–3 PM  2024-10-22,Wednesday 8 AM–3 PM  2024-10-23,Thursday 8 AM–3 PM  2024-10-17,Friday 8 AM–3 PM  2024-10-18,Saturday 8 AM–3 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Faculty of Law Universitas Brawijaya,227,4.8,"Jl. MT. Haryono No.169, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia",ID,Malang City,East Java,http://hukum.ub.ac.id/,+62 341 553898,"Thursday 8 AM–3 PM  2024-10-17
Friday 8 AM–3 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–3 PM  2024-10-21
Tuesday 8 AM–3 PM  2024-10-22
Wednesday 8 AM–3 PM  2024-10-23
 ",https://www.google.com/maps/place/Faculty+of+Law+Universitas+Brawijaya/data=!4m5!3m4!1s0x2e788276d2a6fc31:0x37b5542693f0d99e!8m2!3d-7.9506577!4d112.6135165?authuser=0&hl=en&rclk=1,0x2e788276d2a6fc31:0x37b5542693f0d99e,ChIJMfym0naCeC4RntnwkyZUtTc,,-7.9506577,112.6135165,Universitas,https://lh5.googleusercontent.com/p/AF1QipOL-zbvw0ccBNCwpGZcoSdXGL5_BX3ns_es8F7x=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOL-zbvw0ccBNCwpGZcoSdXGL5_BX3ns_es8F7x=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPEhFfOn3e8UniAZsPUqgp7pOHrms67fur3rZZu=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMMcDQVmQocA7xdIwINe9DP8Ve8mrJkzkUxZhXc=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JX7+PC Ketawanggede, Malang City, East Java, Indonesia","2JX7+PC Ketawanggede, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday 8 AM–3 PM  2024-10-21,Tuesday 8 AM–3 PM  2024-10-22,Wednesday 8 AM–3 PM  2024-10-23,Thursday 8 AM–3 PM  2024-10-17,Friday 8 AM–3 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Pascasarjana Universitas Gajayana Malang,4,4.5,"3J62+3W5, Jl. Mertojoyo, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",ID,Malang City,East Java,http://unigamalang.ac.id/,+62 341 562411 ext. 570059,"Thursday 7 AM–4 PM  2024-10-17
Friday 7 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–4 PM  2024-10-21
Tuesday 7 AM–4 PM  2024-10-22
Wednesday 7 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Pascasarjana+Universitas+Gajayana+Malang/data=!4m5!3m4!1s0x2e788213841cefd3:0x3d90dd69aa29b322!8m2!3d-7.9398634!4d112.6023741?authuser=0&hl=en&rclk=1,0x2e788213841cefd3:0x3d90dd69aa29b322,ChIJ0-8chBOCeC4RIrMpqmndkD0,,-7.9398634,112.6023741,Universitas Swasta,https://lh5.googleusercontent.com/p/AF1QipN_HdBOypzVrRdkQawJ7rweBK1GvX3dr458PczI=w493-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipN_HdBOypzVrRdkQawJ7rweBK1GvX3dr458PczI=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/L8rx3tZT2hXpl7sfJc-5wg=w1024-h960-p-k-no,null,null,None,,null,null,null,Monday 7 AM–4 PM  2024-10-21,Tuesday 7 AM–4 PM  2024-10-22,Wednesday 7 AM–4 PM  2024-10-23,Thursday 7 AM–4 PM  2024-10-17,Friday 7 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Fakultas di Malang,Maulana Malik Ibrahim State Islamic University Malang,2113,4.6,"Jl. Gajayana No.50, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",ID,Malang City,East Java,null,+62 341 551354, ,https://www.google.com/maps/place/Maulana+Malik+Ibrahim+State+Islamic+University+Malang/data=!4m5!3m4!1s0x2e78815e45bbc56d:0x5031ab2d7d36dba6!8m2!3d-7.9510737!4d112.6074091?authuser=0&hl=en&rclk=1,0x2e78815e45bbc56d:0x5031ab2d7d36dba6,ChIJbcW7RV6BeC4Rpts2fS2rMVA,,-7.9510737,112.6074091,Universitas Negeri,https://lh5.googleusercontent.com/p/AF1QipM0Y-f9ZrZmYMEorn7NuAcGcR7xznQl6QTp4um6=w408-h273-k-no,https://lh5.googleusercontent.com/p/AF1QipN86C4LdPPNpG0A-Y22PdAkMJAdKndB3QYnNtK9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOiw_nNOGAgdLgLupFxkreoWiBSEuP82IPVaiZ8=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN71KutGDVuzR0UHIt_4dTpPoH8J2ug_QAXX6Kd=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JX4+HX Dinoyo, Malang City, East Java, Indonesia","2JX4+HX Dinoyo, Malang City, East Java, Indonesia",null,,,,,,,,,,,,,,
Universitas di Malang,Akademi Pariwisata Dan Perhotelan Ganesha Malang,52,4.6,"Jl. Candi Panggung Bar. No.48, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia",ID,Malang City,East Java,http://www.apartel-ganesha.ac.id/,+62 851-8687-2005,"Thursday 8 AM–4 PM  2024-10-17
Friday 8 AM–4 PM  2024-10-18
Saturday 7:45 AM–4 AM  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–4 PM  2024-10-21
Tuesday 8 AM–4 PM  2024-10-22
Wednesday 8 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Akademi+Pariwisata+Dan+Perhotelan+Ganesha+Malang/data=!4m5!3m4!1s0x2dd62993fcd3d23b:0x873d92ce817b513d!8m2!3d-7.9350159!4d112.6159141?authuser=0&hl=en&rclk=1,0x2dd62993fcd3d23b:0x873d92ce817b513d,ChIJO9LT_JMp1i0RPVF7gc6SPYc,,-7.9350159,112.6159141,Universitas,https://lh5.googleusercontent.com/p/AF1QipOxjtHm6Y4bevtPfMp8dvvDSGCZMPIZplVZX0qJ=w427-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPQi7ib4yr0ZXn_b3WHCjJdyz1P2KJLbZ8P4_Db=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNhdFtZJtTZF1sxa79C-EIRUfWUCZSCcRpy2phK=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/nbLp87dAujj5YoHwWc8X3g=w1024-h960-p-k-no,null,None,,"https://plus.codes/3J78+X9 Mojolangu, Malang City, East Java, Indonesia","3J78+X9 Mojolangu, Malang City, East Java, Indonesia",null,Monday 8 AM–4 PM  2024-10-21,Tuesday 8 AM–4 PM  2024-10-22,Wednesday 8 AM–4 PM  2024-10-23,Thursday 8 AM–4 PM  2024-10-17,Friday 8 AM–4 PM  2024-10-18,Saturday 7:45 AM–4 AM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Sekolah Tinggi Ilmu Sosial dan Ilmu Politik Waskita Dharma,153,4.9,"Jl. Indragiri V No.52-53, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65122, Indonesia",ID,Malang City,East Java,http://waskita-dharma.ac.id/,+62 857-7601-9942,"Thursday 7 AM–4 PM  2024-10-17
Friday 7 AM–4 PM  2024-10-18
Saturday 7 AM–4 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–4 PM  2024-10-21
Tuesday 7 AM–4 PM  2024-10-22
Wednesday 7 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Sekolah+Tinggi+Ilmu+Sosial+dan+Ilmu+Politik+Waskita+Dharma/data=!4m5!3m4!1s0x2dd629691db22b0f:0x7d0527eb443a562d!8m2!3d-7.9587135!4d112.6418358?authuser=0&hl=en&rclk=1,0x2dd629691db22b0f:0x7d0527eb443a562d,ChIJDyuyHWkp1i0RLVY6ROsnBX0,,-7.9587135,112.6418358,Perguruan Tinggi,https://lh5.googleusercontent.com/p/AF1QipMns9wK5Jv75v2Fc0VIBZXsvdn-3eGLqPKsae3U=w408-h326-k-no,https://lh5.googleusercontent.com/p/AF1QipMns9wK5Jv75v2Fc0VIBZXsvdn-3eGLqPKsae3U=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipO1rXEn-5HahWtBTgOj850rfqD3aU24s80e3OfM=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNYDllLX93VmlFMn3e52m0R2VKKuQ87dxTpwQOf=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JRR+GP Purwantoro, Malang City, East Java, Indonesia","2JRR+GP Purwantoro, Malang City, East Java, Indonesia",null,Monday 7 AM–4 PM  2024-10-21,Tuesday 7 AM–4 PM  2024-10-22,Wednesday 7 AM–4 PM  2024-10-23,Thursday 7 AM–4 PM  2024-10-17,Friday 7 AM–4 PM  2024-10-18,Saturday 7 AM–4 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Fakultas di Malang,FISB (Fakultas Ilmu Sosial dan Budaya) Uniga Malang,1,5,"3J53+H58, Jl. Mertojoyo Blk. L, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",ID,Malang City,East Java,http://www.unigamalang.ac.id/,+62 623 41562411,"Thursday 7:30 AM–5 PM  2024-10-17
Friday 7:30 AM–5 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–5 PM  2024-10-21
Tuesday 7:30 AM–5 PM  2024-10-22
Wednesday 7:30 AM–5 PM  2024-10-23
 ",https://www.google.com/maps/place/FISB+(Fakultas+Ilmu+Sosial+dan+Budaya)+Uniga+Malang/data=!4m5!3m4!1s0x2e7883ca9a23a159:0xaceb29e175b660e6!8m2!3d-7.9410788!4d112.6029618?authuser=0&hl=en&rclk=1,0x2e7883ca9a23a159:0xaceb29e175b660e6,ChIJWaEjmsqDeC4R5mC2deEp66w,,-7.9410788,112.6029618,Private college,https://lh5.googleusercontent.com/p/AF1QipMmbSjwbTdNgF3Nh6p_UkGxysqoS0sNQc63IXR9=w408-h725-k-no,https://lh5.googleusercontent.com/p/AF1QipMmbSjwbTdNgF3Nh6p_UkGxysqoS0sNQc63IXR9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/NlJsaE6BknRYLrXvhoLGVw=w1024-h960-p-k-no,null,null,None,,null,null,null,Monday 7:30 AM–5 PM  2024-10-21,Tuesday 7:30 AM–5 PM  2024-10-22,Wednesday 7:30 AM–5 PM  2024-10-23,Thursday 7:30 AM–5 PM  2024-10-17,Friday 7:30 AM–5 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Gedung D17 Fakultas Sastra Universitas Negeri Malang,32,4.6,"2JQ8+GCV, Jl. Cakrawala, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia",ID,Malang City,East Java,http://sastra.um.ac.id/,+62 341 567475,"Thursday 7 AM–5 PM  2024-10-17
Friday 7 AM–5 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–5 PM  2024-10-21
Tuesday 7 AM–5 PM  2024-10-22
Wednesday 7 AM–5 PM  2024-10-23
 ",https://www.google.com/maps/place/Gedung+D17+Fakultas+Sastra+Universitas+Negeri+Malang/data=!4m5!3m4!1s0x2e78827e4191edbd:0x7e87f35925b5d4ad!8m2!3d-7.9611262!4d112.6160319?authuser=0&hl=en&rclk=1,0x2e78827e4191edbd:0x7e87f35925b5d4ad,ChIJve2RQX6CeC4RrdS1JVnzh34,,-7.9611262,112.6160319,University,https://lh5.googleusercontent.com/p/AF1QipPIPYgbgPBnyCMkOHqCVJG9uHzLCiC9LeXj_TK3=w507-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMCGefFx6i-i8dXUdG5i0SmwEglijcKayubjFf_=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/LX8u19v59pTDKuslYPLxig=w1024-h960-p-k-no,null,null,None,,null,null,Wheelchair accessible seating,Monday 7 AM–5 PM  2024-10-21,Tuesday 7 AM–5 PM  2024-10-22,Wednesday 7 AM–5 PM  2024-10-23,Thursday 7 AM–5 PM  2024-10-17,Friday 7 AM–5 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
